Count_Id,Year_Wk,Year,Month,Week_Number,Project,Date,TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches)
19910104,1991_04,1991,1,4,Bonneville,1/22/1991,43,30,0
19910104,1991_04,1991,1,4,Bonneville,1/23/1991,44,29,0
19910104,1991_04,1991,1,4,Bonneville,1/24/1991,44,35,0
19910104,1991_04,1991,1,4,Bonneville,1/25/1991,45,33,0
19910104,1991_04,1991,1,4,Bonneville,1/26/1991,41,31,0
19910105,1991_05,1991,1,5,Bonneville,1/27/1991,46,27,0
19910105,1991_05,1991,1,5,Bonneville,1/28/1991,46,27,0.03
19910105,1991_05,1991,1,5,Bonneville,1/29/1991,44,30,0
19910105,1991_05,1991,1,5,Bonneville,1/30/1991,44,26,0
19910105,1991_05,1991,1,5,Bonneville,1/31/1991,41,26,0.13
19910205,1991_05,1991,2,5,Bonneville,2/1/1991,44,34,0.23
19910205,1991_05,1991,2,5,Bonneville,2/2/1991,49,40,0.31
19910206,1991_06,1991,2,6,Bonneville,2/3/1991,48,40,0.55
19910206,1991_06,1991,2,6,Bonneville,2/4/1991,50,,0.28
19910206,1991_06,1991,2,6,Bonneville,2/5/1991,53,45,1.19
19910206,1991_06,1991,2,6,Bonneville,2/6/1991,54,38,0.01
19910206,1991_06,1991,2,6,Bonneville,2/7/1991,52,38,0
19910206,1991_06,1991,2,6,Bonneville,2/8/1991,52,38,0
19910206,1991_06,1991,2,6,Bonneville,2/9/1991,53,38,0
19910207,1991_07,1991,2,7,Bonneville,2/10/1991,54,38,0
19910207,1991_07,1991,2,7,Bonneville,2/11/1991,48,39,0
19910207,1991_07,1991,2,7,Bonneville,2/12/1991,53,42,0.34
19910207,1991_07,1991,2,7,Bonneville,2/13/1991,51,42,1.62
19910207,1991_07,1991,2,7,Bonneville,2/14/1991,51,42,0.47
19910207,1991_07,1991,2,7,Bonneville,2/15/1991,54,46,0
19910207,1991_07,1991,2,7,Bonneville,2/16/1991,52,45,0.12
19910208,1991_08,1991,2,8,Bonneville,2/17/1991,54,43,0.31
19910208,1991_08,1991,2,8,Bonneville,2/18/1991,51,41,0.04
19910208,1991_08,1991,2,8,Bonneville,2/19/1991,57,42,0.4
19910208,1991_08,1991,2,8,Bonneville,2/20/1991,59,46,0.89
19910208,1991_08,1991,2,8,Bonneville,2/21/1991,50,42,0.44
19910208,1991_08,1991,2,8,Bonneville,2/22/1991,55,40,0
19910208,1991_08,1991,2,8,Bonneville,2/23/1991,58,37,0
19910209,1991_09,1991,2,9,Bonneville,2/24/1991,58,37,0
19910209,1991_09,1991,2,9,Bonneville,2/25/1991,59,38,0
19910209,1991_09,1991,2,9,Bonneville,2/26/1991,61,43,0
19910209,1991_09,1991,2,9,Bonneville,2/27/1991,61,40,0
19910209,1991_09,1991,2,9,Bonneville,2/28/1991,60,38,0
19910309,1991_09,1991,3,9,Bonneville,3/1/1991,63,,0.06
19910309,1991_09,1991,3,9,Bonneville,3/2/1991,50,33,1.13
19910310,1991_10,1991,3,10,Bonneville,3/3/1991,53,35,1.08
19910310,1991_10,1991,3,10,Bonneville,3/4/1991,57,42,0.87
19910310,1991_10,1991,3,10,Bonneville,3/5/1991,46,35,0.62
19910310,1991_10,1991,3,10,Bonneville,3/6/1991,44,36,0.55
19910310,1991_10,1991,3,10,Bonneville,3/7/1991,49,37,0.09
19910310,1991_10,1991,3,10,Bonneville,3/8/1991,46,40,0.13
19910310,1991_10,1991,3,10,Bonneville,3/9/1991,56,37,0
19910311,1991_11,1991,3,11,Bonneville,3/10/1991,51,36,0.51
19910311,1991_11,1991,3,11,Bonneville,3/11/1991,49,37,0.09
19910311,1991_11,1991,3,11,Bonneville,3/12/1991,46,34,0.85
19910311,1991_11,1991,3,11,Bonneville,3/13/1991,46,36,0.19
19910311,1991_11,1991,3,11,Bonneville,3/14/1991,54,36,0.11
19910311,1991_11,1991,3,11,Bonneville,3/15/1991,50,40,0.02
19910311,1991_11,1991,3,11,Bonneville,3/16/1991,51,34,0
19910312,1991_12,1991,3,12,Bonneville,3/17/1991,57,35,0
19910312,1991_12,1991,3,12,Bonneville,3/18/1991,58,42,0
19910312,1991_12,1991,3,12,Bonneville,3/19/1991,48,38,0.15
19910312,1991_12,1991,3,12,Bonneville,3/20/1991,50,38,0.01
19910312,1991_12,1991,3,12,Bonneville,3/21/1991,58,37,0.01
19910312,1991_12,1991,3,12,Bonneville,3/22/1991,53,39,0.52
19910312,1991_12,1991,3,12,Bonneville,3/23/1991,48,39,0.25
19910313,1991_13,1991,3,13,Bonneville,3/24/1991,53,40,0.33
19910313,1991_13,1991,3,13,Bonneville,3/25/1991,53,35,0.03
19910313,1991_13,1991,3,13,Bonneville,3/26/1991,49,35,0
19910313,1991_13,1991,3,13,Bonneville,3/27/1991,53,35,0
19910313,1991_13,1991,3,13,Bonneville,3/28/1991,58,35,0
19910313,1991_13,1991,3,13,Bonneville,3/29/1991,51,40,0.09
19910313,1991_13,1991,3,13,Bonneville,3/30/1991,58,38,0
19910314,1991_14,1991,3,14,Bonneville,3/31/1991,69,39,0
19910414,1991_14,1991,4,14,Bonneville,4/1/1991,71,47,0
19910414,1991_14,1991,4,14,Bonneville,4/2/1991,54,47,0.05
19910414,1991_14,1991,4,14,Bonneville,4/3/1991,56,42,0.19
19910414,1991_14,1991,4,14,Bonneville,4/4/1991,54,42,0.49
19910414,1991_14,1991,4,14,Bonneville,4/5/1991,57,48,1.09
19910414,1991_14,1991,4,14,Bonneville,4/6/1991,52,39,0.47
19910415,1991_15,1991,4,15,Bonneville,4/7/1991,48,41,0.5
19910415,1991_15,1991,4,15,Bonneville,4/8/1991,45,39,0.68
19910415,1991_15,1991,4,15,Bonneville,4/9/1991,49,40,0.96
19910415,1991_15,1991,4,15,Bonneville,4/10/1991,53,37,0.62
19910415,1991_15,1991,4,15,Bonneville,4/11/1991,50,37,0.06
19910415,1991_15,1991,4,15,Bonneville,4/12/1991,59,37,0
19910415,1991_15,1991,4,15,Bonneville,4/13/1991,70,39,0
19910416,1991_16,1991,4,16,Bonneville,4/14/1991,65,41,0.06
19910416,1991_16,1991,4,16,Bonneville,4/15/1991,54,43,0.29
19910416,1991_16,1991,4,16,Bonneville,4/16/1991,57,43,0.02
19910416,1991_16,1991,4,16,Bonneville,4/17/1991,60,42,0.04
19910416,1991_16,1991,4,16,Bonneville,4/18/1991,56,43,0.02
19910416,1991_16,1991,4,16,Bonneville,4/19/1991,66,46,0
19910416,1991_16,1991,4,16,Bonneville,4/20/1991,73,43,0
19910417,1991_17,1991,4,17,Bonneville,4/21/1991,75,48,0
19910417,1991_17,1991,4,17,Bonneville,4/22/1991,58,49,0
19910417,1991_17,1991,4,17,Bonneville,4/23/1991,62,43,0
19910417,1991_17,1991,4,17,Bonneville,4/24/1991,56,45,0.33
19910417,1991_17,1991,4,17,Bonneville,4/25/1991,49,41,0.51
19910417,1991_17,1991,4,17,Bonneville,4/26/1991,55,42,0.12
19910417,1991_17,1991,4,17,Bonneville,4/27/1991,52,40,0.67
19910418,1991_18,1991,4,18,Bonneville,4/28/1991,56,44,0.06
19910418,1991_18,1991,4,18,Bonneville,4/29/1991,54,43,0.13
19910418,1991_18,1991,4,18,Bonneville,4/30/1991,62,44,0
19910518,1991_18,1991,5,18,Bonneville,5/1/1991,72,45,0
19910518,1991_18,1991,5,18,Bonneville,5/2/1991,76,46,0
19910518,1991_18,1991,5,18,Bonneville,5/3/1991,70,46,0.02
19910518,1991_18,1991,5,18,Bonneville,5/4/1991,63,44,0
19910519,1991_19,1991,5,19,Bonneville,5/5/1991,71,43,0
19910519,1991_19,1991,5,19,Bonneville,5/6/1991,63,52,0.52
19910519,1991_19,1991,5,19,Bonneville,5/7/1991,63,50,0.16
19910519,1991_19,1991,5,19,Bonneville,5/8/1991,55,46,1.46
19910519,1991_19,1991,5,19,Bonneville,5/9/1991,56,43,0.3
19910519,1991_19,1991,5,19,Bonneville,5/10/1991,55,43,0.05
19910519,1991_19,1991,5,19,Bonneville,5/11/1991,55,48,0
19910520,1991_20,1991,5,20,Bonneville,5/12/1991,56,49,0.03
19910520,1991_20,1991,5,20,Bonneville,5/13/1991,55,50,0.03
19910520,1991_20,1991,5,20,Bonneville,5/14/1991,59,47,0
19910520,1991_20,1991,5,20,Bonneville,5/15/1991,62,43,0
19910520,1991_20,1991,5,20,Bonneville,5/16/1991,69,44,0.01
19910520,1991_20,1991,5,20,Bonneville,5/17/1991,69,49,0.38
19910520,1991_20,1991,5,20,Bonneville,5/18/1991,51,46,0.64
19910521,1991_21,1991,5,21,Bonneville,5/19/1991,57,46,0.08
19910521,1991_21,1991,5,21,Bonneville,5/20/1991,55,50,0.01
19910521,1991_21,1991,5,21,Bonneville,5/21/1991,66,51,0
19910521,1991_21,1991,5,21,Bonneville,5/22/1991,62,48,0
19910521,1991_21,1991,5,21,Bonneville,5/23/1991,64,42,0
19910521,1991_21,1991,5,21,Bonneville,5/24/1991,68,,0.01
19910521,1991_21,1991,5,21,Bonneville,5/25/1991,63,41,0.19
19910522,1991_22,1991,5,22,Bonneville,5/26/1991,59,47,0.04
19910522,1991_22,1991,5,22,Bonneville,5/27/1991,59,49,0
19910522,1991_22,1991,5,22,Bonneville,5/28/1991,58,50,0
19910522,1991_22,1991,5,22,Bonneville,5/29/1991,62,48,0
19910522,1991_22,1991,5,22,Bonneville,5/30/1991,57,47,0.32
19910522,1991_22,1991,5,22,Bonneville,5/31/1991,59,47,0.02
19910622,1991_22,1991,6,22,Bonneville,6/1/1991,66,50,0
19910623,1991_23,1991,6,23,Bonneville,6/2/1991,70,50,0
19910623,1991_23,1991,6,23,Bonneville,6/3/1991,70,46,0
19910623,1991_23,1991,6,23,Bonneville,6/4/1991,63,42,0
19910623,1991_23,1991,6,23,Bonneville,6/5/1991,66,44,0
19910623,1991_23,1991,6,23,Bonneville,6/6/1991,61,48,0.4
19910623,1991_23,1991,6,23,Bonneville,6/7/1991,75,52,0
19910623,1991_23,1991,6,23,Bonneville,6/8/1991,65,,0.11
19910624,1991_24,1991,6,24,Bonneville,6/9/1991,73,51,0.01
19910624,1991_24,1991,6,24,Bonneville,6/10/1991,81,50,0
19910624,1991_24,1991,6,24,Bonneville,6/11/1991,84,55,0.02
19910624,1991_24,1991,6,24,Bonneville,6/12/1991,68,50,0.02
19910624,1991_24,1991,6,24,Bonneville,6/13/1991,61,49,0.3
19910624,1991_24,1991,6,24,Bonneville,6/14/1991,61,49,0.17
19910624,1991_24,1991,6,24,Bonneville,6/15/1991,67,49,0
19910625,1991_25,1991,6,25,Bonneville,6/16/1991,68,50,0.08
19910625,1991_25,1991,6,25,Bonneville,6/17/1991,65,45,0.36
19910625,1991_25,1991,6,25,Bonneville,6/18/1991,73,45,0
19910625,1991_25,1991,6,25,Bonneville,6/19/1991,81,53,0
19910625,1991_25,1991,6,25,Bonneville,6/20/1991,65,50,0.75
19910625,1991_25,1991,6,25,Bonneville,6/21/1991,56,50,0.43
19910625,1991_25,1991,6,25,Bonneville,6/22/1991,61,50,0
19910626,1991_26,1991,6,26,Bonneville,6/23/1991,60,,0
19910626,1991_26,1991,6,26,Bonneville,6/24/1991,70,,0
19910626,1991_26,1991,6,26,Bonneville,6/25/1991,62,55,0
19910626,1991_26,1991,6,26,Bonneville,6/26/1991,64,55,0.02
19910626,1991_26,1991,6,26,Bonneville,6/27/1991,70,49,0
19910626,1991_26,1991,6,26,Bonneville,6/28/1991,77,50,0.09
19910626,1991_26,1991,6,26,Bonneville,6/29/1991,68,56,0.04
19910627,1991_27,1991,6,27,Bonneville,6/30/1991,64,56,0
19910727,1991_27,1991,7,27,Bonneville,7/1/1991,74,,0
19910727,1991_27,1991,7,27,Bonneville,7/2/1991,84,58,0
19910727,1991_27,1991,7,27,Bonneville,7/3/1991,97,62,0
19910727,1991_27,1991,7,27,Bonneville,7/4/1991,85,57,0
19910727,1991_27,1991,7,27,Bonneville,7/5/1991,81,55,0
19910727,1991_27,1991,7,27,Bonneville,7/6/1991,77,53,0
19910728,1991_28,1991,7,28,Bonneville,7/7/1991,80,53,0
19910728,1991_28,1991,7,28,Bonneville,7/8/1991,91,59,0
19910728,1991_28,1991,7,28,Bonneville,7/9/1991,81,55,0
19910728,1991_28,1991,7,28,Bonneville,7/10/1991,71,54,0
19910728,1991_28,1991,7,28,Bonneville,7/11/1991,75,54,0
19910728,1991_28,1991,7,28,Bonneville,7/12/1991,86,55,0
19910728,1991_28,1991,7,28,Bonneville,7/13/1991,88,59,0
19910729,1991_29,1991,7,29,Bonneville,7/14/1991,75,56,0
19910729,1991_29,1991,7,29,Bonneville,7/15/1991,79,55,0
19910729,1991_29,1991,7,29,Bonneville,7/16/1991,75,59,0.05
19910729,1991_29,1991,7,29,Bonneville,7/17/1991,74,59,0.06
19910729,1991_29,1991,7,29,Bonneville,7/18/1991,72,55,0
19910729,1991_29,1991,7,29,Bonneville,7/19/1991,77,55,0
19910729,1991_29,1991,7,29,Bonneville,7/20/1991,73,55,0
19910730,1991_30,1991,7,30,Bonneville,7/21/1991,78,56,0
19910730,1991_30,1991,7,30,Bonneville,7/22/1991,83,57,0
19910730,1991_30,1991,7,30,Bonneville,7/23/1991,95,60,0
19910730,1991_30,1991,7,30,Bonneville,7/24/1991,100,66,0
19910730,1991_30,1991,7,30,Bonneville,7/25/1991,75,61,0
19910730,1991_30,1991,7,30,Bonneville,7/26/1991,73,59,0
19910730,1991_30,1991,7,30,Bonneville,7/27/1991,81,58,0
19910731,1991_31,1991,7,31,Bonneville,7/28/1991,86,59,0
19910731,1991_31,1991,7,31,Bonneville,7/29/1991,87,62,0
19910731,1991_31,1991,7,31,Bonneville,7/30/1991,85,62,0
19910731,1991_31,1991,7,31,Bonneville,7/31/1991,86,58,0
19910831,1991_31,1991,8,31,Bonneville,8/1/1991,89,58,0
19910831,1991_31,1991,8,31,Bonneville,8/2/1991,77,57,0
19910831,1991_31,1991,8,31,Bonneville,8/3/1991,81,57,0
19910832,1991_32,1991,8,32,Bonneville,8/4/1991,83,61,0
19910832,1991_32,1991,8,32,Bonneville,8/5/1991,79,60,0
19910832,1991_32,1991,8,32,Bonneville,8/6/1991,76,60,0
19910832,1991_32,1991,8,32,Bonneville,8/7/1991,82,60,0
19910832,1991_32,1991,8,32,Bonneville,8/8/1991,85,64,0
19910832,1991_32,1991,8,32,Bonneville,8/9/1991,91,64,0
19910832,1991_32,1991,8,32,Bonneville,8/10/1991,72,57,0.04
19910833,1991_33,1991,8,33,Bonneville,8/11/1991,73,55,0
19910833,1991_33,1991,8,33,Bonneville,8/12/1991,80,55,0
19910833,1991_33,1991,8,33,Bonneville,8/13/1991,84,56,0
19910833,1991_33,1991,8,33,Bonneville,8/14/1991,82,58,0
19910833,1991_33,1991,8,33,Bonneville,8/15/1991,87,59,0
19910833,1991_33,1991,8,33,Bonneville,8/16/1991,89,63,0
19910833,1991_33,1991,8,33,Bonneville,8/17/1991,81,62,0
19910834,1991_34,1991,8,34,Bonneville,8/18/1991,85,62,0
19910834,1991_34,1991,8,34,Bonneville,8/19/1991,85,66,0.15
19910834,1991_34,1991,8,34,Bonneville,8/20/1991,86,65,0
19910834,1991_34,1991,8,34,Bonneville,8/21/1991,90,64,0
19910834,1991_34,1991,8,34,Bonneville,8/22/1991,87,65,0
19910834,1991_34,1991,8,34,Bonneville,8/23/1991,86,57,0
19910834,1991_34,1991,8,34,Bonneville,8/24/1991,72,55,0
19910835,1991_35,1991,8,35,Bonneville,8/25/1991,74,55,0
19910835,1991_35,1991,8,35,Bonneville,8/26/1991,74,51,0
19910835,1991_35,1991,8,35,Bonneville,8/27/1991,74,51,0
19910835,1991_35,1991,8,35,Bonneville,8/28/1991,79,51,0
19910835,1991_35,1991,8,35,Bonneville,8/29/1991,69,56,0.61
19910835,1991_35,1991,8,35,Bonneville,8/30/1991,64,56,0.3
19910835,1991_35,1991,8,35,Bonneville,8/31/1991,80,60,0.04
19910936,1991_36,1991,9,36,Bonneville,9/1/1991,73,56,0.19
19910936,1991_36,1991,9,36,Bonneville,9/2/1991,73,52,0
19910936,1991_36,1991,9,36,Bonneville,9/3/1991,80,52,0
19910936,1991_36,1991,9,36,Bonneville,9/4/1991,89,62,0
19910936,1991_36,1991,9,36,Bonneville,9/5/1991,91,62,0
19910936,1991_36,1991,9,36,Bonneville,9/6/1991,88,62,0
19910936,1991_36,1991,9,36,Bonneville,9/7/1991,82,59,0
19910937,1991_37,1991,9,37,Bonneville,9/8/1991,68,57,0
19910937,1991_37,1991,9,37,Bonneville,9/9/1991,66,52,0
19910937,1991_37,1991,9,37,Bonneville,9/10/1991,81,52,0
19910937,1991_37,1991,9,37,Bonneville,9/11/1991,80,53,0
19910937,1991_37,1991,9,37,Bonneville,9/12/1991,77,55,0
19910937,1991_37,1991,9,37,Bonneville,9/13/1991,77,55,0
19910937,1991_37,1991,9,37,Bonneville,9/14/1991,72,49,0.1
19910938,1991_38,1991,9,38,Bonneville,9/15/1991,74,48,0
19910938,1991_38,1991,9,38,Bonneville,9/16/1991,84,55,0
19910938,1991_38,1991,9,38,Bonneville,9/17/1991,85,57,0
19910938,1991_38,1991,9,38,Bonneville,9/18/1991,87,66,0
19910938,1991_38,1991,9,38,Bonneville,9/19/1991,87,61,0
19910938,1991_38,1991,9,38,Bonneville,9/20/1991,85,55,0
19910938,1991_38,1991,9,38,Bonneville,9/21/1991,70,51,0
19910939,1991_39,1991,9,39,Bonneville,9/22/1991,76,50,0
19910939,1991_39,1991,9,39,Bonneville,9/23/1991,78,53,0
19910939,1991_39,1991,9,39,Bonneville,9/24/1991,82,54,0
19910939,1991_39,1991,9,39,Bonneville,9/25/1991,86,64,0
19910939,1991_39,1991,9,39,Bonneville,9/26/1991,88,60,0
19910939,1991_39,1991,9,39,Bonneville,9/27/1991,82,57,0
19910939,1991_39,1991,9,39,Bonneville,9/28/1991,68,56,0
19910940,1991_40,1991,9,40,Bonneville,9/29/1991,71,53,0
19910940,1991_40,1991,9,40,Bonneville,9/30/1991,76,53,0
19911040,1991_40,1991,10,40,Bonneville,10/1/1991,82,58,0
19911040,1991_40,1991,10,40,Bonneville,10/2/1991,74,56,0
19911040,1991_40,1991,10,40,Bonneville,10/3/1991,71,50,0
19911040,1991_40,1991,10,40,Bonneville,10/4/1991,70,49,0
19911040,1991_40,1991,10,40,Bonneville,10/5/1991,74,49,0
19911041,1991_41,1991,10,41,Bonneville,10/6/1991,76,54,0
19911041,1991_41,1991,10,41,Bonneville,10/7/1991,74,50,0
19911041,1991_41,1991,10,41,Bonneville,10/8/1991,70,47,0
19911041,1991_41,1991,10,41,Bonneville,10/9/1991,76,49,0
19911041,1991_41,1991,10,41,Bonneville,10/10/1991,78,,0
19911041,1991_41,1991,10,41,Bonneville,10/11/1991,81,57,0
19911041,1991_41,1991,10,41,Bonneville,10/12/1991,80,55,0
19911042,1991_42,1991,10,42,Bonneville,10/13/1991,70,51,0
19911042,1991_42,1991,10,42,Bonneville,10/14/1991,79,51,0
19911042,1991_42,1991,10,42,Bonneville,10/15/1991,82,54,0
19911042,1991_42,1991,10,42,Bonneville,10/16/1991,82,52,0
19911042,1991_42,1991,10,42,Bonneville,10/17/1991,65,47,0.15
19911042,1991_42,1991,10,42,Bonneville,10/18/1991,62,45,0
19911042,1991_42,1991,10,42,Bonneville,10/19/1991,71,46,0
19911043,1991_43,1991,10,43,Bonneville,10/20/1991,70,46,0
19911043,1991_43,1991,10,43,Bonneville,10/21/1991,71,50,0
19911043,1991_43,1991,10,43,Bonneville,10/22/1991,61,48,0.13
19911043,1991_43,1991,10,43,Bonneville,10/23/1991,52,43,0.46
19911043,1991_43,1991,10,43,Bonneville,10/24/1991,51,45,0.32
19911043,1991_43,1991,10,43,Bonneville,10/25/1991,52,45,0.72
19911043,1991_43,1991,10,43,Bonneville,10/26/1991,50,43,0.99
19911044,1991_44,1991,10,44,Bonneville,10/27/1991,49,42,0.26
19911044,1991_44,1991,10,44,Bonneville,10/28/1991,48,39,0.17
19911044,1991_44,1991,10,44,Bonneville,10/29/1991,45,35,0.38
19911044,1991_44,1991,10,44,Bonneville,10/30/1991,45,35,0
19911044,1991_44,1991,10,44,Bonneville,10/31/1991,47,35,0
19911144,1991_44,1991,11,44,Bonneville,11/1/1991,50,40,0.08
19911144,1991_44,1991,11,44,Bonneville,11/2/1991,46,40,0.04
19911145,1991_45,1991,11,45,Bonneville,11/3/1991,45,38,0
19911145,1991_45,1991,11,45,Bonneville,11/4/1991,46,38,0.04
19911145,1991_45,1991,11,45,Bonneville,11/5/1991,53,40,2.43
19911145,1991_45,1991,11,45,Bonneville,11/6/1991,60,48,0.66
19911145,1991_45,1991,11,45,Bonneville,11/7/1991,55,46,0.1
19911145,1991_45,1991,11,45,Bonneville,11/8/1991,51,45,0.02
19911145,1991_45,1991,11,45,Bonneville,11/9/1991,50,44,0.45
19911146,1991_46,1991,11,46,Bonneville,11/10/1991,58,47,0.05
19911146,1991_46,1991,11,46,Bonneville,11/11/1991,57,48,0.03
19911146,1991_46,1991,11,46,Bonneville,11/12/1991,60,48,0.96
19911146,1991_46,1991,11,46,Bonneville,11/13/1991,60,47,1.13
19911146,1991_46,1991,11,46,Bonneville,11/14/1991,52,43,0.8
19911146,1991_46,1991,11,46,Bonneville,11/15/1991,49,38,0.02
19911146,1991_46,1991,11,46,Bonneville,11/16/1991,51,39,0
19911147,1991_47,1991,11,47,Bonneville,11/17/1991,54,41,1.17
19911147,1991_47,1991,11,47,Bonneville,11/18/1991,50,43,1.37
19911147,1991_47,1991,11,47,Bonneville,11/19/1991,52,40,0.22
19911147,1991_47,1991,11,47,Bonneville,11/20/1991,53,47,1.6
19911147,1991_47,1991,11,47,Bonneville,11/21/1991,50,41,1.18
19911147,1991_47,1991,11,47,Bonneville,11/22/1991,48,38,0.17
19911147,1991_47,1991,11,47,Bonneville,11/23/1991,48,37,0
19911148,1991_48,1991,11,48,Bonneville,11/24/1991,44,40,0.19
19911148,1991_48,1991,11,48,Bonneville,11/25/1991,47,41,1.93
19911148,1991_48,1991,11,48,Bonneville,11/26/1991,54,46,1.1
19911148,1991_48,1991,11,48,Bonneville,11/27/1991,52,40,1.2
19911148,1991_48,1991,11,48,Bonneville,11/28/1991,49,42,0.12
19911148,1991_48,1991,11,48,Bonneville,11/29/1991,50,35,0.48
19911148,1991_48,1991,11,48,Bonneville,11/30/1991,47,33,0
19911249,1991_49,1991,12,49,Bonneville,12/1/1991,45,39,0.06
19911249,1991_49,1991,12,49,Bonneville,12/2/1991,53,,0.55
19911249,1991_49,1991,12,49,Bonneville,12/3/1991,51,46,0.04
19911249,1991_49,1991,12,49,Bonneville,12/4/1991,54,42,0.14
19911249,1991_49,1991,12,49,Bonneville,12/5/1991,51,42,0.6
19911249,1991_49,1991,12,49,Bonneville,12/6/1991,55,47,2.58
19911249,1991_49,1991,12,49,Bonneville,12/7/1991,51,42,1.94
19911250,1991_50,1991,12,50,Bonneville,12/8/1991,49,43,0.81
19911250,1991_50,1991,12,50,Bonneville,12/9/1991,52,41,0.41
19911250,1991_50,1991,12,50,Bonneville,12/10/1991,52,36,0.22
19911250,1991_50,1991,12,50,Bonneville,12/11/1991,44,37,0.08
19911250,1991_50,1991,12,50,Bonneville,12/12/1991,52,39,0.61
19911250,1991_50,1991,12,50,Bonneville,12/13/1991,54,35,0.41
19911250,1991_50,1991,12,50,Bonneville,12/14/1991,47,35,0
19911251,1991_51,1991,12,51,Bonneville,12/15/1991,44,34,0
19911251,1991_51,1991,12,51,Bonneville,12/16/1991,42,34,0
19911251,1991_51,1991,12,51,Bonneville,12/17/1991,38,34,0
19911251,1991_51,1991,12,51,Bonneville,12/18/1991,39,32,0.18
19911251,1991_51,1991,12,51,Bonneville,12/19/1991,40,32,1.18
19911251,1991_51,1991,12,51,Bonneville,12/20/1991,41,33,0.02
19911251,1991_51,1991,12,51,Bonneville,12/21/1991,42,34,0.06
19911252,1991_52,1991,12,52,Bonneville,12/22/1991,41,36,0.69
19911252,1991_52,1991,12,52,Bonneville,12/23/1991,43,38,0.11
19911252,1991_52,1991,12,52,Bonneville,12/24/1991,44,38,0.03
19911252,1991_52,1991,12,52,Bonneville,12/25/1991,45,39,0.05
19911252,1991_52,1991,12,52,Bonneville,12/26/1991,42,39,0.01
19911252,1991_52,1991,12,52,Bonneville,12/27/1991,43,40,0.04
19911252,1991_52,1991,12,52,Bonneville,12/28/1991,45,39,0.03
19911253,1991_53,1991,12,53,Bonneville,12/29/1991,45,38,0
19911253,1991_53,1991,12,53,Bonneville,12/30/1991,43,39,0.04
19911253,1991_53,1991,12,53,Bonneville,12/31/1991,46,37,0.02
19920101,1992_01,1992,1,1,Bonneville,1/1/1992,45,35,0
19920101,1992_01,1992,1,1,Bonneville,1/2/1992,44,37,1.1
19920101,1992_01,1992,1,1,Bonneville,1/3/1992,49,39,0.08
19920101,1992_01,1992,1,1,Bonneville,1/4/1992,45,37,0.59
19920102,1992_02,1992,1,2,Bonneville,1/5/1992,49,38,0.11
19920102,1992_02,1992,1,2,Bonneville,1/6/1992,43,39,0.03
19920102,1992_02,1992,1,2,Bonneville,1/7/1992,44,37,0
19920102,1992_02,1992,1,2,Bonneville,1/8/1992,44,35,0
19920102,1992_02,1992,1,2,Bonneville,1/9/1992,45,36,0
19920102,1992_02,1992,1,2,Bonneville,1/10/1992,42,35,0
19920102,1992_02,1992,1,2,Bonneville,1/11/1992,45,35,0.88
19920103,1992_03,1992,1,3,Bonneville,1/12/1992,47,33,0.13
19920103,1992_03,1992,1,3,Bonneville,1/13/1992,41,34,0.01
19920103,1992_03,1992,1,3,Bonneville,1/14/1992,,37,0.08
19920103,1992_03,1992,1,3,Bonneville,1/15/1992,50,41,0.02
19920103,1992_03,1992,1,3,Bonneville,1/16/1992,54,41,0.2
19920103,1992_03,1992,1,3,Bonneville,1/17/1992,52,37,0.59
19920103,1992_03,1992,1,3,Bonneville,1/18/1992,46,38,0
19920104,1992_04,1992,1,4,Bonneville,1/19/1992,43,34,0
19920104,1992_04,1992,1,4,Bonneville,1/20/1992,42,33,0
19920104,1992_04,1992,1,4,Bonneville,1/21/1992,41,33,0.14
19920104,1992_04,1992,1,4,Bonneville,1/22/1992,51,34,0.03
19920104,1992_04,1992,1,4,Bonneville,1/23/1992,55,38,0.13
19920104,1992_04,1992,1,4,Bonneville,1/24/1992,59,48,0.24
19920104,1992_04,1992,1,4,Bonneville,1/25/1992,57,46,0.26
19920105,1992_05,1992,1,5,Bonneville,1/26/1992,53,40,0.56
19920105,1992_05,1992,1,5,Bonneville,1/27/1992,47,40,0.14
19920105,1992_05,1992,1,5,Bonneville,1/28/1992,54,,1.83
19920105,1992_05,1992,1,5,Bonneville,1/29/1992,57,42,0.43
19920105,1992_05,1992,1,5,Bonneville,1/30/1992,55,45,0.01
19920105,1992_05,1992,1,5,Bonneville,1/31/1992,52,46,0.11
19920205,1992_05,1992,2,5,Bonneville,2/1/1992,53,44,0.51
19920206,1992_06,1992,2,6,Bonneville,2/2/1992,50,41,0.08
19920206,1992_06,1992,2,6,Bonneville,2/3/1992,52,42,0
19920206,1992_06,1992,2,6,Bonneville,2/4/1992,52,39,0
19920206,1992_06,1992,2,6,Bonneville,2/5/1992,53,37,0
19920206,1992_06,1992,2,6,Bonneville,2/6/1992,47,37,0
19920206,1992_06,1992,2,6,Bonneville,2/7/1992,48,36,0
19920206,1992_06,1992,2,6,Bonneville,2/8/1992,47,39,0.05
19920207,1992_07,1992,2,7,Bonneville,2/9/1992,47,41,0.39
19920207,1992_07,1992,2,7,Bonneville,2/10/1992,46,41,0.03
19920207,1992_07,1992,2,7,Bonneville,2/11/1992,47,40,0
19920207,1992_07,1992,2,7,Bonneville,2/12/1992,52,42,0.07
